1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	1078	1318	1558	1798	2038	2278	2518	2758	2998	3238	3478	3718	3958	4198	4438	4678	4918	5158	5398	5638	5878	998	1238	1478	1718	1958	2198	2438	2678	2918	3158	3398	3638	3878	4118	4358	4598	4838	5078	5318	5558	5798	1158	1398	1638	1878	2118	2358	2598	2838	3078	3318	3558	3798	4038	4278	4518	4758	4998	5238	5478	5718	5958	
-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-2998	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3078	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3158	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3238	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3318	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3398	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3478	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3558	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3638	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3718	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3798	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3878	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-3958	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4038	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4118	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4198	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4278	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4358	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4438	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4518	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4598	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4678	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4758	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4838	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	-4918	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
